Id;TestPath;PathLength;HasLoop;CountLoop;CountnewReqEcCovered;CountReqEcCovered;EdgeCoverage;CountnewReqPpcCovered;CountReqPcCovered;PrimePathCoverage
net.objecthunter.exp4j.FunctionsTest.testCheckFunctionNames();15,2,4,5,7,8,9,10,7,8,9,10,7,14,16;15;1;2;0;10;0.5263157894736842;0;6;0.2857142857142857
net.objecthunter.exp4j.FunctionsTest.testCheckFunctionNames();15,2,4,5,7,8,9,10,7,8,9,11,13,16;14;1;1;0;12;0.631578947368421;0;5;0.23809523809523808
net.objecthunter.exp4j.FunctionsTest.testCheckFunctionNames();15,2,4,5,7,8,9,10,7,14,16;11;1;1;0;10;0.5263157894736842;0;3;0.14285714285714285
net.objecthunter.exp4j.FunctionsTest.testCheckFunctionNames();15,2,4,5,7,8,9,11,13,16;10;0;0;0;10;0.5263157894736842;1;1;0.047619047619047616
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_NullStringInt();47,2,3,48;4;0;0;3;3;0.05263157894736842;1;1;0.014492753623188406
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringNullInt();47,2,3,48;4;0;0;0;3;0.05263157894736842;0;1;0.014492753623188406
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,45,48;284;1;14;39;41;0.7192982456140351;11;11;0.15942028985507245
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,38,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,45,48;281;1;14;1;42;0.7368421052631579;2;13;0.18840579710144928
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,45,48;279;1;14;1;37;0.6491228070175439;1;11;0.15942028985507245
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,38,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,35,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,46,48;278;1;14;4;43;0.7543859649122807;4;16;0.2318840579710145
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,38,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,45,48;276;1;14;0;38;0.6666666666666666;0;13;0.18840579710144928
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,38,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,35,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,46,48;273;1;14;0;39;0.6842105263157895;0;16;0.2318840579710145
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,38,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,38,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,37,39,40,36,37,38,36,41,42,43,27,44,45,48;180;1;11;0;38;0.6666666666666666;1;11;0.15942028985507245
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,44,46,48;133;1;9;0;40;0.7017543859649122;0;8;0.11594202898550725
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,44,45,48;133;1;9;0;41;0.7192982456140351;0;8;0.11594202898550725
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,35,36,37,39,40,36,37,38,36,37,38,36,41,42,43,27,28,29,30,31,32,34,35,36,37,38,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,35,36,37,39,40,36,37,38,36,41,42,43,27,44,45,48;127;1;7;0;40;0.7017543859649122;1;15;0.21739130434782608
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,38,36,41,42,43,27,44,45,48;121;1;8;0;42;0.7368421052631579;0;11;0.15942028985507245
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,44,45,48;118;1;8;0;41;0.7192982456140351;0;8;0.11594202898550725
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,35,36,37,38,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,35,36,37,38,36,41,42,43,27,44,45,48;103;1;6;0;44;0.7719298245614035;0;13;0.18840579710144928
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,45,48;96;1;7;0;37;0.6491228070175439;0;11;0.15942028985507245
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,37,39,40,36,37,39,40,36,41,42,43,27,44,46,48;94;1;6;0;36;0.631578947368421;0;11;0.15942028985507245
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,44,46,48;73;1;5;0;40;0.7017543859649122;0;8;0.11594202898550725
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,44,45,48;68;1;5;0;37;0.6491228070175439;0;8;0.11594202898550725
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,44,46,48;68;1;5;0;36;0.631578947368421;0;8;0.11594202898550725
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,24,23,24,23,25,26,27,28,29,30,31,32,34,36,37,38,36,37,38,36,41,42,43,27,28,29,30,31,32,34,36,37,38,36,37,38,36,41,42,43,27,44,45,48;59;1;5;0;35;0.6140350877192983;0;6;0.08695652173913043
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,25,26,27,28,29,30,31,32,34,36,37,38,36,41,42,43,27,28,29,30,31,32,34,35,36,37,38,36,41,42,43,27,44,45,48;50;1;3;0;37;0.6491228070175439;0;5;0.07246376811594203
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,14,20,21,22,23,24,23,25,26,27,28,29,30,31,32,34,36,37,39,40,36,41,42,43,27,44,46,48;36;1;2;0;36;0.631578947368421;0;5;0.07246376811594203
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,12,13,48;10;0;0;2;10;0.17543859649122806;1;1;0.014492753623188406
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,10,11,48;9;0;0;2;8;0.14035087719298245;1;1;0.014492753623188406
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();47,2,4,6,7,8,9,48;8;0;0;2;7;0.12280701754385964;1;1;0.014492753623188406
org.apache.commons.cli.CommandLineTest.testGetOptionPropertiesWithOption();12,2,3,4,5,6,7,3,4,5,6,7,3,4,5,6,9,10,3,4,5,6,7,3,4,5,6,9,3,4,3,11,13;33;1;6;14;14;1;16;16;0.5714285714285714
org.apache.commons.cli.CommandLineTest.testGetOptionPropertiesWithOption();12,2,3,4,3,4,3,4,3,4,3,4,3,4,5,6,7,3,11,13;20;1;6;0;10;0.7142857142857143;2;4;0.14285714285714285
org.apache.commons.cli.CommandLineTest.testGetOptionProperties();12,2,3,4,5,6,7,3,4,5,6,7,3,4,5,6,9,10,3,4,5,6,7,3,4,5,6,9,3,4,3,11,13;33;1;6;14;14;1;16;16;0.5714285714285714
org.apache.commons.cli.CommandLineTest.testGetOptionProperties();12,2,3,4,3,4,3,4,3,4,3,4,3,4,5,6,7,3,11,13;20;1;6;0;10;0.7142857142857143;2;4;0.14285714285714285
org.apache.commons.cli.ParserTestCase.testPropertiesOption2();12,2,3,4,5,6,9,10,3,4,5,6,7,3,4,5,6,9,3,11,13;21;1;3;0;13;0.9285714285714286;2;12;0.42857142857142855
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_emptyArray();8,2,3,4,7,9;6;0;0;5;5;0.5555555555555556;1;1;0.14285714285714285
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_nullArray();8,2,3,7,9;5;0;0;1;4;0.4444444444444444;1;1;0.14285714285714285
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_likeList();8,2,3,4,5,6,4,5,6,4,5,6,4,7,9;15;1;3;3;8;0.8888888888888888;5;5;0.7142857142857143
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_likeList();8,2,3,4,5,6,4,5,6,4,7,9;12;1;2;0;8;0.8888888888888888;0;5;0.7142857142857143
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_likeList();8,2,3,4,5,6,4,7,9;9;1;1;0;8;0.8888888888888888;0;3;0.42857142857142855
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_likeList();8,2,3,4,7,9;6;0;0;0;5;0.5555555555555556;0;1;0.14285714285714285
org.apache.commons.cli.HelpFormatterTest.testHeaderStartingWithLineSeparator();14,2,4,5,8,9,10,11,12,15;10;0;0;9;9;0.6428571428571429;1;1;0.2
org.apache.commons.cli.HelpFormatterTest.testIndentedHeaderAndFooter();14,2,4,5,8,9,10,11,12,15;10;0;0;0;9;0.6428571428571429;0;1;0.2
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat2();14,2,4,5,8,9,10,11,12,15;10;0;0;0;9;0.6428571428571429;0;1;0.2
org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage();20,2,3,4,5,6,7,8,9,10,15,16,17,7,8,9,10,15,16,7,18,21;22;1;2;16;16;0.7272727272727273;9;9;0.14285714285714285
org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage();20,2,3,4,5,6,7,8,9,10,15,16,7,18,21;15;1;1;0;14;0.6363636363636364;0;2;0.031746031746031744
org.apache.commons.cli.HelpFormatterTest.testPrintUsage();20,2,3,4,5,6,7,8,9,10,15,16,17,7,8,9,10,15,16,17,7,8,9,10,15,16,7,18,21;29;1;3;0;16;0.7272727272727273;1;10;0.15873015873015872
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage();20,2,3,4,5,6,7,8,9,10,15,16,17,7,8,9,10,15,16,17,7,8,9,10,15,16,7,18,21;29;1;3;0;16;0.7272727272727273;0;10;0.15873015873015872
org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage();20,2,3,4,5,6,7,8,9,10,15,16,7,18,21;15;1;1;0;14;0.6363636363636364;0;2;0.031746031746031744
org.apache.commons.cli.HelpFormatterTest.testUsageWithLongOptSeparator();20,2,3,4,5,6,7,8,9,10,15,16,17,7,8,9,10,15,16,17,7,8,9,10,15,16,7,18,21;29;1;3;0;16;0.7272727272727273;0;10;0.15873015873015872
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,19,21,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,26,27,28,29,30,32,34;76;1;9;31;31;0.7560975609756098;11;11;0.22916666666666666
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,19,21,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,26,27,28,29,30,32,34;46;1;4;0;31;0.7560975609756098;0;11;0.22916666666666666
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,19,21,22,23,24,25,24,28,22,23,24,25,24,28,22,23,24,25,24,28,22,30,32,34;45;1;5;1;27;0.6585365853658537;1;11;0.22916666666666666
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,19,21,22,23,24,25,24,28,22,23,24,25,24,28,22,30,31,34;39;1;4;2;27;0.6585365853658537;1;11;0.22916666666666666
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,19,21,22,23,24,25,26,27,28,29,30,32,34;34;1;2;0;28;0.6829268292682927;1;8;0.16666666666666666
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,19,21,22,23,24,25,24,28,22,30,31,34;33;1;3;0;27;0.6585365853658537;0;9;0.1875
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,11,12,9,10,11,12,9,17,19,20,34;26;1;3;4;19;0.4634146341463415;1;4;0.08333333333333333
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,11,12,9,10,11,12,9,10,13,14,15,16,9,17,19,20,34;26;1;3;0;19;0.4634146341463415;2;3;0.0625
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,19,20,34;24;1;2;0;17;0.4146341463414634;0;8;0.16666666666666666
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,13,14,15,16,9,17,18,34;23;1;2;2;16;0.3902439024390244;1;8;0.16666666666666666
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,13,14,15,16,9,10,11,12,9,17,19,20,34;22;1;2;0;19;0.4634146341463415;0;4;0.08333333333333333
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,4,5,6,7,8,9,10,11,12,9,10,11,12,9,17,18,34;19;1;2;0;13;0.3170731707317073;0;1;0.020833333333333332
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();33,2,3,34;4;0;0;1;3;0.07317073170731707;1;1;0.020833333333333332
org.apache.commons.lang3.math.NumberUtilsTest.testIsParsable();11,2,4,6,7,8,12;7;0;0;6;6;0.42857142857142855;1;1;0.2
org.apache.commons.lang3.math.NumberUtilsTest.testIsParsable();11,2,4,6,7,9,12;7;0;0;2;6;0.42857142857142855;1;1;0.2
org.apache.commons.lang3.math.NumberUtilsTest.testIsParsable();11,2,4,6,10,12;6;0;0;2;5;0.35714285714285715;1;1;0.2
org.apache.commons.lang3.math.NumberUtilsTest.testIsParsable();11,2,4,5,12;5;0;0;2;4;0.2857142857142857;1;1;0.2
org.apache.commons.lang3.math.NumberUtilsTest.testIsParsable();11,2,3,12;4;0;0;2;3;0.21428571428571427;1;1;0.2
org.apache.commons.cli.ApplicationTest.testLs();11,2,3,4,5,9,10,12;8;0;0;7;7;0.5384615384615384;1;1;0.16666666666666666
org.apache.commons.cli.ApplicationTest.testLs();11,2,3,5,9,10,12;7;0;0;1;6;0.46153846153846156;1;1;0.16666666666666666
org.apache.commons.cli.ApplicationTest.testAnt();11,2,3,5,9,10,12;7;0;0;0;6;0.46153846153846156;0;1;0.16666666666666666
org.apache.commons.cli.ApplicationTest.testGroovy();11,2,3,4,5,9,10,12;8;0;0;0;7;0.5384615384615384;0;1;0.16666666666666666
org.apache.commons.cli.ApplicationTest.testGroovy();11,2,3,5,9,10,12;7;0;0;0;6;0.46153846153846156;0;1;0.16666666666666666
org.apache.commons.cli.ApplicationTest.testNLT();11,2,3,4,5,9,10,12;8;0;0;0;7;0.5384615384615384;0;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testHelpOptions();11,2,3,4,5,9,10,12;8;0;0;0;7;0.5384615384615384;0;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testHelpOptions();11,2,3,5,9,10,12;7;0;0;0;6;0.46153846153846156;0;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testMissingOptionException();11,2,3,5,6,8,9,10,12;9;0;0;3;8;0.6153846153846154;1;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testMissingOptionsException();11,2,3,5,6,8,9,10,12;9;0;0;0;8;0.6153846153846154;0;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testGetOptionsGroups();9,2,4,5,6,7,4,5,6,7,4,8,10;13;1;2;8;8;0.8;6;6;0.6666666666666666
org.apache.commons.cli.OptionsTest.testGetMatchingOpts();10,2,3,4,6,7,8,6,7,8,6,9,11;13;1;2;9;9;0.75;5;5;0.5
org.apache.commons.cli.OptionsTest.testGetMatchingOpts();10,2,3,4,6,7,6,7,6,9,11;11;1;2;1;8;0.6666666666666666;3;3;0.3
org.apache.commons.cli.OptionsTest.testGetMatchingOpts();10,2,3,4,5,11;6;0;0;2;5;0.4166666666666667;1;1;0.1
